gtdbId,K00368,K00370,K00376,K02567,K02575,K03385,K04561,K07234,K07673,K10535,K12266,K13771,K15864,K21563,K21564,contamination,completeness
GB_GCA_002398565.1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.55,91.42
GB_GCA_002398875.1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.0,81.99
GB_GCA_002399025.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.08,95.43
GB_GCA_002399565.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.09,65.86
GB_GCA_002402325.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.42,91.83
GB_GCA_002402465.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.08,90.32
GB_GCA_002402755.1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2.69,86.02
GB_GCA_002402795.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.28,74.9
GB_GCA_002402965.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.62,93.1
GB_GCA_002403075.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2,89.91
GB_GCA_002403295.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4,75.01
GB_GCA_002403305.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.38,97.14
GB_GCA_002405485.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.14,77.69
GB_GCA_002407855.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.54,97.31
GB_GCA_002407865.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.25,86.71
GB_GCA_002408185.1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2.6,92.26
GB_GCA_002408345.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.29,73.39
GB_GCA_002408385.1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.67,84.28
GB_GCA_002408445.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,87.24
GB_GCA_002408485.1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.55,82.08
GB_GCA_002409145.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.43,93.57
GB_GCA_002409445.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.85,79.95
GB_GCA_002409595.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.27,86.1
GB_GCA_002411085.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.09,91.82
GB_GCA_002411345.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,96.17
GB_GCA_002411515.1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.0,73.26
GB_GCA_002412555.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.82,88.68
GB_GCA_002412705.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.92,90.63
GB_GCA_002412715.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.55,90.32
GB_GCA_002412965.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,98.15
GB_GCA_002415465.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.66,74.86
GB_GCA_002418835.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.12,83.15
GB_GCA_002418945.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.52,92.26
GB_GCA_002418985.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.97,83.15
GB_GCA_002419285.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.88,81.79
GB_GCA_002419465.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.23,92.26
GB_GCA_002422505.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.07,86.93
GB_GCA_002422525.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1,98.9
GB_GCA_002422545.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,96.13
GB_GCA_002423365.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.13,76.34
GB_GCA_002423385.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,95.52
GB_GCA_002423465.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.23,83.53
GB_GCA_002423485.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.63,86.01
GB_GCA_002423615.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.96,93.55
GB_GCA_002423895.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.88,96.16
GB_GCA_002424495.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.47,83.26
GB_GCA_002424525.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.06,91.4
GB_GCA_002424625.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.94,79.94
GB_GCA_002424645.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.54,76.63
GB_GCA_002424705.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,50.18
GB_GCA_002425885.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,86.52
GB_GCA_002425935.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.95,95.24
GB_GCA_002428205.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.76,85.1
GB_GCA_002428325.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.25,86.52
GB_GCA_002428415.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.17,86.03
GB_GCA_002428445.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.63,95.81
GB_GCA_002428565.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.91,84.55
GB_GCA_002428605.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.56,76.15
GB_GCA_002428635.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.48,96.9
GB_GCA_002429005.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.71,96.11
GB_GCA_002429065.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.38,95.44
GB_GCA_002429085.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.43,95.85
GB_GCA_002429115.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.49,93.98
GB_GCA_002435745.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.12,58.43
GB_GCA_002435955.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.94,98.71
GB_GCA_002448235.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.29,92.26
GB_GCA_002450075.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,60.82
GB_GCA_002452325.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.23,73.59
GB_GCA_002452555.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1,92.31
GB_GCA_002454425.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,95.71
GB_GCA_002454955.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.02,96.35
GB_GCA_002455335.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.0,87.63
GB_GCA_002471845.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,78.02
GB_GCA_002478225.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.58,82.9
GB_GCA_002478265.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.86,87.1
GB_GCA_002480345.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,91.43
GB_GCA_002480565.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.41,92.61
GB_GCA_002480935.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,97.37
GB_GCA_002481295.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.54,91.62
GB_GCA_002482385.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.55,97.27
GB_GCA_002482415.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.14,85.8
GB_GCA_002482565.1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,3.04,93.15
GB_GCA_002483395.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.85,84.16
GB_GCA_002634385.1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,4.98,100.0
GB_GCA_002685935.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,66.43
GB_GCA_002704825.1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,3.51,83.11
GB_GCA_002711995.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.77,96.49
GB_GCA_002713145.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.04,91.67
GB_GCA_002753105.1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2.26,80.69
GB_GCA_002753225.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.81,82.29
GB_GCA_002753335.1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.91,96.49
GB_GCA_002779455.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.65,75.18
GB_GCA_002796165.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.47,87.61
GB_GCA_002839285.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.37,94.38
GB_GCA_002839375.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.49,95.44
GB_GCA_002840355.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.25,95.4
GB_GCA_002840405.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,98.22
GB_GCA_002840435.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.21,97.42
GB_GCA_002840895.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.33,97.14
GB_GCA_002840905.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.08,97.31
GB_GCA_002840935.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.27,88.66
GB_GCA_002841765.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.29,98.35
GB_GCA_002841785.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.15,54.67
GB_GCA_002841865.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.23,97.42
GB_GCA_002841885.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,99.98
GB_GCA_002842045.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7.45,98.45
GB_GCA_002842095.1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3.37,99.44
GB_GCA_002842465.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.19,92.46
GB_GCA_002842495.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.38,98.04
GB_GCA_002842515.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.48,82.38
GB_GCA_002842655.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.97,83.3
GB_GCA_002842695.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.95,96.43
GB_GCA_002868855.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.53,93.35
GB_GCA_002868865.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.64,97.74
GB_GCA_002868955.1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.64,98.13
GB_GCA_002869275.1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3.01,92.35
GB_GCA_002869305.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.61,91.08
GB_GCA_002869315.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.14,94.3
GB_GCA_002869335.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.34,95.01
GB_GCA_002869365.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.08,93.23
GB_GCA_002869405.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.08,97.85
GB_GCA_002869685.1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.94,95.38
GB_GCA_002877875.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.67,89.3
GB_GCA_002877985.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.83,95.56
GB_GCA_002878055.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,76.36
GB_GCA_002890585.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99,96.64
GB_GCA_002901265.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.35,97.58
GB_GCA_003130835.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6.09,90.0
GB_GCA_003130845.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.85,95.45
GB_GCA_003130875.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.64,90.91
GB_GCA_003135995.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.82,88.74
GB_GCA_003136095.1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.31,75.84
GB_GCA_003137035.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.63,87.81
GB_GCA_003142475.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.83,97.8
GB_GCA_003142515.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.86,89.96
GB_GCA_003152095.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.56,93.7
GB_GCA_003154025.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.16,88.5
GB_GCA_003154095.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1,87.3
GB_GCA_003154855.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.63,74.51
GB_GCA_003155465.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.19,80.5
GB_GCA_003158365.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.3,88.2
GB_GCA_003158455.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.65,88.24
GB_GCA_003158505.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,84.08
GB_GCA_003158735.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5.16,76.15
GB_GCA_003159055.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.55,72.74
GB_GCA_003165115.1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3.36,77.98
GB_GCA_003165235.1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,6.47,95.82
GB_GCA_003165795.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.85,93.07
GB_GCA_003170135.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6.27,96.49
GB_GCA_003220475.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.84,85.92
GB_GCA_003220685.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.63,82.85
GB_GCA_003223215.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.14,93.61
GB_GCA_003224995.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.71,70.31
GB_GCA_003225465.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.28,91.95
GB_GCA_003229065.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.09,81.79
GB_GCA_003230915.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.72,92.4
GB_GCA_003246265.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.28,94.76
GB_GCA_003246455.1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2.73,95.06
GB_GCA_003250235.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.12,70.32
GB_GCA_003250355.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.54,96.77
GB_GCA_003252225.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.56,85.98
GB_GCA_003252385.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.24,97.58
GB_GCA_003290465.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.18,99.37
GB_GCA_003314535.1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.65,98.71
GB_GCA_003327435.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.09,93.97
GB_GCA_003327455.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.09,90.91
GB_GCA_003385635.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.61,97.44
GB_GCA_003444615.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.38,93.91
GB_GCA_003445975.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.08,97.04
GB_GCA_003446015.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.42,93.01
GB_GCA_003446295.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.95,98.41
GB_GCA_003450735.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.69,89.58
GB_GCA_003451785.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.95,85.37
GB_GCA_003452695.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.88,73.08
GB_GCA_003452935.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.12,88.76
GB_GCA_003456055.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.37,79.64
GB_GCA_003482905.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.25,88.95
GB_GCA_003487005.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.97,98.26
GB_GCA_003500765.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.12,74.62
GB_GCA_003501665.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.99,84.76
GB_GCA_003506095.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.18,83.16
GB_GCA_003506275.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.28,71.9
GB_GCA_003506435.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.61,93.01
GB_GCA_003506795.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.48,93.06
GB_GCA_003508005.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.06,92.06
GB_GCA_003509825.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.81,68.25
GB_GCA_003512955.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,70.69
GB_GCA_003513015.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.18,78.64
GB_GCA_003513495.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.21,94.58
GB_GCA_003513895.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.62,77.65
GB_GCA_003514505.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.21,80.85
GB_GCA_003516955.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.93,84.72
GB_GCA_003523545.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.72,61.38
GB_GCA_003527145.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.45,81.47
GB_GCA_003532715.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.83,76.19
GB_GCA_003535475.1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.97,60.47
GB_GCA_003542385.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.57,66.6
GB_GCA_003542575.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,78.2
GB_GCA_003550945.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.12,70.13
GB_GCA_003551155.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.52,91.37
GB_GCA_003551495.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.35,94.13
GB_GCA_003551985.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.44,61.13
GB_GCA_003552345.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.88,86.26
GB_GCA_003552485.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.13,86.95
GB_GCA_003552625.1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.41,92.19
GB_GCA_003552765.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06,77.96
GB_GCA_003553695.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6,91.67
GB_GCA_003554505.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.46,80.88
GB_GCA_003554665.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,50.14
GB_GCA_003555385.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.08,76.33
GB_GCA_003556325.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.82,90.56
GB_GCA_003556835.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.92,84.68
GB_GCA_003556985.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.41,65.05
GB_GCA_003557085.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.42,70.93
GB_GCA_003557125.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,56.62
GB_GCA_003557385.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.77,76.06
GB_GCA_003557565.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.79,58.77
GB_GCA_003557725.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.84,93.55
GB_GCA_003557805.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.91,89.89
GB_GCA_003557825.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.03,82.42
GB_GCA_003557965.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.66,86.29
GB_GCA_003558575.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.11,74.37
GB_GCA_003559575.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.58,85.68
GB_GCA_003559735.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.59,71.47
GB_GCA_003559985.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.73,60.65
GB_GCA_003560165.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.72,96.24
GB_GCA_003560215.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.03,78.06
GB_GCA_003560935.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.1,78.68
GB_GCA_003560975.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.08,96.62
GB_GCA_003561495.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.63,73.45
GB_GCA_003561895.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.6,89.08
GB_GCA_003562195.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.98,89.22
GB_GCA_003562815.1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,2.45,87.72
GB_GCA_003563255.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3,90.86
GB_GCA_003563855.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.35,58.28
GB_GCA_003564295.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.95,95.6
GB_GCA_003565735.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.2,86.76
GB_GCA_003565815.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.76,85.27
GB_GCA_003566455.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.71,94.05
GB_GCA_003566475.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.76,89.11
GB_GCA_003567095.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,66.43
GB_GCA_003567115.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.56,75.0
GB_GCA_003567615.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3,76.75
GB_GCA_003574885.1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,99.35
GB_GCA_003574895.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.29,99.95
GB_GCA_003597945.1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4.77,91.02
GB_GCA_003599015.1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,70.48
GB_GCA_003599195.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.58,78.55
GB_GCA_003599345.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.98,76.21
GB_GCA_003599365.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.65,70.32
GB_GCA_003599415.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.87,88.53
GB_GCA_003599505.1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2.0,95.45
GB_GCA_003599885.1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,3.23,98.71
GB_GCA_003605035.1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.15,94.17
GB_GCA_003612515.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,100.0
GB_GCA_003648575.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.12,90.91
GB_GCA_003671025.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.57,95.45
GB_GCA_003695215.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.91,85.45
GB_GCA_003696675.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.27,95.45
GB_GCA_003712165.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,98.86
GB_GCA_003818205.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.76,98.41
GB_GCA_003818285.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.26,97.92
GB_GCA_003818505.1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.64,98.02
GB_GCA_003818605.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.24,95.54
GB_GCA_003818675.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.91,86.57
GB_GCA_003838145.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.36,96.5
GB_GCA_003990955.1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4.4,99.91
GB_GCA_004143605.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.42,88.55
GB_GCA_004296775.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.13,100.0
GB_GCA_004297825.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.25,94.32
GB_GCA_004298625.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.18,96.14
GB_GCA_004299845.1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4.76,94.76
GB_GCA_004321905.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.71,95.44
